"Region","County","Site_Name_Title","Description","Latitude","Longitude","Statewide_PTH_Site_Theme_Tag","Website_URL","Photo_URL","Town_City_Village","Address","State","Zip_Code","Phone","Location"
"Long Island","Suffolk","Railroad Museum of Long Island/LIRR G5s Steam Locomotive #39/Riverhead Restoration Site  and  Visitors Center","Established in 1990, the Railroad Museum of Long Island boasts a restoration workshop and visitor center in Riverhead that features exhibits and model trains, rare passenger and freight cars, and a miniature amusement park train that was located in the Long Island Railroad Pavilion at the 1960s Worlds Fair. The museums satellite in Greenport displays historic railroad cars, artifacts, and photographs in the villages former railroad station.","40.9203817","-72.6658891","Canals and Transportation","http;//www.rmli.us","","Riverhead","416 Griffing Avenue","NY","11901","631-727-7920","(40.9203817, -72.665889100000001)"
"Long Island","Suffolk","Sag Harbor Whaling  and  Historical Musem","The Sag Harbor Whaling  and  Historical Museum, located in a whale ship owners classic Greek Revival style mansion built in 1845, contains a unique collection of whaling and historic artifacts, telling the story of Sag Harbors history. Visitors will discover the towns storied past as a prosperous whaling port as they explore the largest collection of whaling equipment in the state of New York.","40.9976517","-72.2973591","Innovation and Commerce","http;//www.sagharborwhalingmuseum.org","http;//fallgetaways.iloveny.com/GoogleFieldTrips/PTH/312.jpg","Sag Harbor","200 Main Street","NY","11963","631-725-0770","(40.997651699999999, -72.297359099999994)"
"Long Island","Suffolk","Soldiers  and  Sailors Memorial Building","Built in 1892 as a memorial to local soldiers who died in the Civil War, the Soldiers  and  Sailors Memorial Building is an excellent example of late 19th century civic architecture. The local landmark was home to Huntingtons first library until 1955 and has been used by various community organizations through the years. Today, it is owned by the Huntington Historical Society, which has overseen the buildings restoration, and is operated as a visitor center, exhibit gallery, and Town Historians office.","40.8714517","-73.4244688","Arts and Culture","http;//www.huntingtonhistoricalsociety.org","","Huntington","228 Main Street","NY","11743","631-427-7045 x405","(40.871451700000001, -73.4244688)"
"Long Island","Suffolk","Suffolk County Vanderbilt Museum, The","Built in stages during the early 20th century for William K. Vanderbilt, Eagles Nest was designed by prominent architectural firm Warren and Wetmore (of Grand Central Terminal fame) in a baroque Spanish Revival style and features a lavish 24-room mansion with original furnishings, period museums with marine and natural history specimens as well as ethnographic artifacts, a planetarium, landscaped grounds, and an array of estate buildings, including a boathouse, seaplane hangar, and caretakers cottage.","40.9053117","-73.3676488","Arts and Culture","http;//www.vanderbiltmuseum.org","http;//fallgetaways.iloveny.com/GoogleFieldTrips/PTH/318.jpg","Centerport","180 Little Neck Rd","NY","11721","631-854-5568","(40.905311699999999, -73.367648799999998)"
"Long Island","Suffolk","Walt Whitman Birthplace State Historic Site","O Captain, My Captain! The Walt Whitman Birthplace State Historic Site serves the dual purpose of exploring the life of the famous poet and reflecting a typical day in the life of a 19th century Long Island family.  Built around 1819, the restored home contains 19th-century furnishings, unusual architecture, and exhibits like portraits, manuscripts, artifacts, a schoolmasters desk and a recording of Whitmans voice.","40.8173837","-73.4122529","Arts and Culture","http;//www.walkwhitman.org","http;//fallgetaways.iloveny.com/GoogleFieldTrips/PTH/321.jpg","Huntington Station","246 Old Walt Whitman Road","NY","11746","631-427-5240","(40.817383700000001, -73.412252899999999)"
"Long Island","Suffolk","William Floyd Estate","250 years of history are preserved at the William Floyd Estate in Mastic Beach. Floyd, a Revolutionary War general and a signer of the Declaration of Independence, was born here in 1734. The 25-room Old Mastic House, 12 outbuildings, family cemetery, and 613 acres of forest, fields, marsh and trails illuminate the layers of history of the 8 generations who managed the property and adapted it to their changing needs between 1718 and 1976. Interpretive programs include guided house and cemetery tours.","40.7693194","-72.8338516","The Revolution","http;//www.nps.gov/fiis","","Mastic Beach","245 Park Drive","NY","11951","631-399-2030","(40.769319400000001, -72.833851600000003)"
"Catskills, The","Sullivan","Catskill Fly Fishing Center  and  Museum","The award winning, state-of-the-art Catskill Fly Fishing Center and Museum in Livingston Manor displays artifacts and memorabilia and hosts activities and programs in the area known as the Birthplace of American Fly Fishing.","41.927219","-74.841347","Sports History","http;//www.cffcm.net/","http;//fallgetaways.iloveny.com/GoogleFieldTrips/PTH/884.jpg","Livingston Manor","1031 Old State Rte 17","NY","12758","845/439-4810","(41.927219000000001, -74.841346999999999)"
"Hudson Valley","Sullivan","Delaware Arts Center/Arlington Hotel","During the 1890s, the Arlington Hotel in  Narrowsburg, Sullivan County, NY accommodated adventurers and explorers including J. Wallace Hoff of Delaware.The hotel is a 4 story frame structure, 5 bays wide and 3 bays deep. The building  serves as the Delaware Arts Center, operated by the Delaware Valley Arts Alliance. The Center features the Alliance Gallery and offers classes in the arts and literature.The Alliance also operates the nearby Tusten Theater, which presents concerts, digital media events and other presentations.","41.608453","-75.061154","Arts and Culture","","","Narrowsburg","37 Main ST","NY","12764","845-252-7576","(41.608452999999997, -75.061154000000002)"
"Hudson Valley","Sullivan","Fort Delaware, Museum of Colonial History","Fort Delaware is a depiction of life of Delaware Company Pioneers who settled in the Upper Delaware Valley in 1754. The stockade, blockhouses, log cabin, blacksmith shop, shed armory and herb garden exemplifies forts constructed by Connecticut settlers in the 1750s. A tour includes demonstrations of settlers lifestyles and craft-making.  The Fort hosts over 1000 students who participate in Student Days program. This facility is located within the Upper Delaware Scenic and Recreational River, within the National Park Service.","41.666672","-75.04776","Colonial History","http;//co.sullivan.ny.us/?TabId=3192","","Narrowsburg","6615 Route 97","NY","12764","845-794-3000","(41.666671999999998, -75.047759999999997)"
"Catskills, The","Sullivan","Liberty Museum  and  Arts Center","The Liberty Museum  and  Arts Center Building was first constructed as a hotel in 1894. The Poellman House, as the hotel was known, closed in 1936. The property has been occupied by plumbing and heating retailers, a furniture store and last by Katz Bakery, a famous local institution in operation from 1969 until 1989. Today, the Liberty Museum has a dual mission of presenting creative arts as well as programs of local and regionalhistory.","41.798762","-74.745198","Arts and Culture","http;//www.libertymuseum.com/","","Liberty","46 South Main Street","NY","12754","845-292-2394","(41.798762000000004, -74.745198000000002)"
"Catskills, The","Sullivan","Livingston Manor","The historic hamlet of Livingston Manor is known as the Gateway to the Catskills and is home to the Catskill Art Center, which offers art exhibitions and educational programs, and the Catskill Fly Fishing Center and Museum. The community lays claim to being the birthplace of fly fishing in the United States largely because of trout fishing on the Willowemoc Creek, which flows through the area. Since 2004, the community has sponsored the annual Trout Parade that draws marching bands, fire trucks, and other local amusements.","41.900367","-74.828217","The Revolution","http;//www.scgnet.us/org","","Livingston Manor","Covered Bridge Rd","NY","12758","845-794-3000x50","(41.900367000000003, -74.828216999999995)"
"Catskills, The","Sullivan","Museum at Bethel Woods/ Woodstock 1969 Festival Site","The Museum at Bethel Woods tells the story of the transformative impact of the social, political and cultural events of the 1960s.  Through film, interactive displays and artifacts, the museum creates an immersive experience exploring the 1969 Woodstock music festival, its significance as a culminating event of a decade of cultural change, and the legacy of the sixties and Woodstock today.","41.6994516","-74.8805583","Arts and Culture","http;//www.bethelwoodscenter.org","http;//fallgetaways.iloveny.com/GoogleFieldTrips/PTH/342.jpg","Bethel","200 Hurd Road","NY","12720","845-295-2739","(41.699451600000003, -74.880558300000004)"
"Catskills, The","Sullivan","Sullivan County Museum","Sullivan County displays, library, archives and historical rooms, including an interesting variety of temporary and permanent exhibits. Educational group tours on request. Assistance with historical and genealogical information.","41.735913","-74.674227","Arts and Culture","http;//sullivancountyhistory.org/index.php?option=com_content and view=category and layout=blog and id=46 and Itemid=57","","Hurleyville","265 Main Street","NY","12747","845-434-8044","(41.735912999999996, -74.674227000000002)"
"Hudson Valley","Sullivan","Ten Mile River Scout Museum","An extensive collection of memorabilia including a variety of early Scout uniforms and artifacts dating from the 1700s are on display. See exhibits on the Ten Mile River Indian Rockshelter, Delaware  and  Hudson Canal, Erie Railroad, lumber, tanning and bluestone mining industries.  The Library covers the history of the Ten Mile River Scout Camps, New York City Scouting and local history.  There is also extensive documentation on President Franklin D. Roosevelt and his role in the origin of Ten Mile River Camp.","41.576241","-74.950799","Natural History","http;//www.tmrmuseum.org/","","Narrowsburg","County Rte 26","NY","12764","845-252-3775","(41.576241000000003, -74.950799000000004)"
